Locality,Latitude,Longitude,Signal Strength (dBm),Latency (ms),Network Type
Boring Canal Road,25.667218773766887,85.18379956050774,-79.52347965636392,82.72453582310861,4G
Kankarbagh,25.63251052668982,85.088643085784,-89.42732492621707,87.14258626995786,4G
Kumhrar,25.6861356683984,85.22600405058023,-96.5049224322843,36.31791985750864,5G
Bailey Road,25.580511217249427,85.1052292707324,-87.31267384399398,192.79541891628716,LTE
Exhibition Road,25.64144218162749,85.2213278798905,-88.40602112533537,87.81244215249451,4G
Bailey Road,25.583892031679085,85.22983625662991,-89.23151451311915,141.50349990385607,LTE
Boring Canal Road,25.46889905385642,85.19077372363893,-86.26056526404007,184.8810012933567,3G
Bankipore,25.4468790485403,85.2083505633017,-89.88211537104686,173.59967372224307,LTE
Ashok Rajpath,25.68052319197232,85.02086330213808,-88.75389133575824,93.00602206987068,4G
Pataliputra,25.695214355823943,85.08184861025893,-90.0953080803626,105.31954758107068,3G
Phulwari Sharif,25.758475804686327,85.0886783721317,-92.60902059132164,99.00587432373854,4G
Anisabad,25.67238150820729,84.98832763007428,-88.73042049709855,189.1274760826882,LTE
Kumhrar,25.651230936119266,85.28917522931972,-98.59065971526452,99.6796518793844,4G
Danapur,25.473772914351738,85.14628882598927,-96.1862124717808,181.68499734627625,LTE
Anandpuri,25.64132813767102,85.26049953070088,-85.07198569449734,191.73944885463132,3G
Exhibition Road,25.52925964659251,85.11396127423465,-100.93107922181154,19.015890256755394,5G
Rajendra Nagar,25.55983503450821,85.29022947593391,-102.88252752005396,46.4522597440002,5G
Phulwari Sharif,25.482984742578694,85.26242539084573,-91.1279287966816,55.04299377464569,4G
Bankipore,25.519400190177823,85.28732573755508,-97.31836996749962,48.14588424811221,5G
Anandpuri,25.58804604035205,85.28128127176706,-94.57993034787812,90.95543999582044,4G
Rajendra Nagar,25.63837962266051,85.01200010601895,-94.75880731539075,134.37522251114143,LTE
Exhibition Road,25.46234059649347,85.21208934896556,-82.62772500942852,66.87167170999909,4G
Kumhrar,25.452872547384526,85.06844284031621,-94.10943973576562,36.280486275501374,5G
Danapur,25.738419123631427,85.13892285758884,-92.59156918069245,163.6327843792524,LTE
Gandhi Maidan,25.70506672706009,85.0511874716038,-87.46664544808019,139.52117623738442,3G
Ashok Rajpath,25.454819227287054,85.0569107447992,-83.48392417461454,54.20287074041498,4G
Exhibition Road,25.65302827913325,85.28694037172393,-84.05873935994154,161.11365243583217,3G
Boring Canal Road,25.73332906825788,85.15415626868969,-86.77850096888415,179.2409590139045,LTE
Pataliputra,25.567789786537464,85.15770613692953,-87.50169605520034,179.61300909464708,3G
Kidwaipuri,25.600140585556257,85.14917752796134,-86.67612832033355,58.1088513631551,4G
Danapur,25.74988242788753,85.13702800609914,-90.2387988015362,50.19393389307032,4G
Rajendra Nagar,25.434785407187626,85.10126379795385,-95.74710979003623,115.71483948436506,LTE
Bankipore,25.555445160066864,85.02873008371331,-84.74340123661011,192.7253869301575,3G
Anandpuri,25.44295829272854,85.11293081535497,-93.39058721170974,55.78317331727185,4G
Danapur,25.76460957826401,85.15080020585282,-88.05947457608573,123.38102954494194,3G
Danapur,25.561565316757022,85.12260808334933,-94.54898641436844,156.56623923709736,LTE
Rajendra Nagar,25.573854862111943,84.96405198759611,-98.46330226735606,41.82288573797179,5G
Pataliputra,25.459543986978844,85.13137479794969,-88.51773077275183,125.9648139713274,LTE
Kidwaipuri,25.56927654831357,85.15102587969167,-84.83496401839818,190.6365452778923,3G
Exhibition Road,25.63520145553818,85.2965966545292,-92.04304807784648,124.44394459716932,LTE
Kidwaipuri,25.683892832169544,85.11566600909194,-94.03340460155968,58.465838668566974,4G
Fraser Road,25.535708186596423,85.14097825160319,-92.82186002179247,20.8213030700994,5G
Rajendra Nagar,25.75550933731316,85.12935867636052,-78.36750224097106,145.63589959155303,3G
Boring Road,25.42074531685636,85.12472908875671,-91.4108889131182,127.21550150962678,LTE
Kidwaipuri,25.707805252498847,85.03224147383122,-106.25337724766868,48.14921321456927,5G
Fraser Road,25.62442390062596,85.14220660154483,-90.2413505207225,68.49372050345487,4G
Patliputra Colony,25.588802201134133,84.97696571966638,-86.39081871984915,137.53171166099008,LTE
Rajendra Nagar,25.57356534861543,85.16168451413634,-102.96593242533515,22.29414561144431,5G
Kankarbagh,25.562314099165555,85.10406445108565,-91.81268097421592,105.12700192386522,3G
Ashok Rajpath,25.595980633096666,85.23016523835437,-90.1555938379429,80.86490576514701,4G
Rajendra Nagar,25.636145055473754,85.15602763696799,-89.43140295588161,136.35221919633543,3G
Kidwaipuri,25.75665507931109,85.07207234638848,-87.65902785526598,89.10227229759863,4G
S.K. Puri,25.685183687276343,85.1530605473162,-87.65380635059174,92.92188584871298,4G
Kumhrar,25.624044741530863,85.24125135301726,-87.13945971194187,79.8564552053692,4G
Boring Canal Road,25.54957849821057,85.09418861270935,-102.69324453962992,40.77116224690613,5G
Kumhrar,25.700715854287772,85.19718046992824,-84.01202469600564,166.0573197330769,3G
Danapur,25.483993472256625,85.03293394344816,-88.98622461334018,24.723798367072348,5G
Kidwaipuri,25.47169065226571,85.18633039760508,-85.68181809470245,185.32098317658065,3G
Bankipore,25.57549406935727,85.18153648548251,-94.20908249576397,41.194806316143,5G
Anisabad,25.645918181189604,85.14140772903674,-94.55628212530138,90.94564614737938,4G
Gardanibagh,25.46357030103089,85.08144965463832,-90.38237325528534,67.57046585053112,4G
Bailey Road,25.496616879580152,85.075312343428,-92.86288965458614,138.98060306908076,LTE
S.K. Puri,25.5479243164908,85.26015421971053,-97.2756985339106,16.04161855820703,5G
Boring Road,25.61015713234974,85.21711029014735,-86.13090232019944,113.78495497198897,LTE
Patliputra Colony,25.63614184142241,85.24290746181181,-91.75898129235962,85.82874676171586,4G
Boring Road,25.641262215068952,85.17589956145625,-98.0444018752197,78.3232927459843,4G
Boring Road,25.487483281230023,85.00094904157292,-85.86644449051879,73.9742969655746,4G
Gandhi Maidan,25.49509788334969,85.05801878873068,-94.05781556134215,115.4033231599106,LTE
Ashok Rajpath,25.569193853746956,85.12659282889314,-87.94124225608263,171.17421272806843,LTE
Boring Canal Road,25.700763280147868,85.0559954752456,-86.4086203840545,140.3581517274788,LTE
Bankipore,25.478358618532912,85.05075719190694,-86.45228091383548,23.09495915655194,5G
Patliputra Colony,25.59404944875823,85.30380994849794,-87.32407529550223,192.6132311491074,LTE
Pataliputra,25.533098230115176,85.29056684488604,-84.2438377300269,168.04529857113698,3G
Boring Road,25.69128891757436,85.15824826067643,-82.53342367484579,59.72127533522352,4G
Exhibition Road,25.58538909152341,85.17360734394674,-89.64071614669089,138.6650548265801,3G
S.K. Puri,25.53415037596885,85.18215135202801,-86.78373618814969,30.71689058244665,5G
Danapur,25.65904336543031,85.24900620180924,-91.5465020949496,137.68480525736987,LTE
Anandpuri,25.66244840885118,85.20713367719647,-90.48555092240072,39.1546540991165,5G
Gandhi Maidan,25.48081742775031,85.01115141092035,-92.95102098733152,158.76690514732604,LTE
Fraser Road,25.55767370807335,85.19183497879335,-95.01707406384084,62.58826338913237,4G
Pataliputra,25.578379502377736,85.02521352473278,-84.58320963002791,184.3839650361838,3G
Anandpuri,25.617604841908776,85.03905318189275,-98.15069407066676,18.907615428052,5G
Ashok Rajpath,25.65903365845813,85.19494192101612,-101.01558956154793,20.84212955051967,5G
Kankarbagh,25.58765113633711,85.21413441072438,-93.97067284053536,49.42294756796865,5G
Danapur,25.45213590795811,85.08287064290093,-86.8738803309647,121.534833193141,3G
S.K. Puri,25.47526669160927,85.13948687224111,-92.14044074933298,79.21619873547937,4G
Gardanibagh,25.65806223738763,85.00465483408267,-88.50630569668338,92.7746886405572,4G
Ashok Rajpath,25.6203866233668,85.01712891635579,-83.81851859772762,40.15910722117211,5G
Bankipore,25.459900795055077,85.25310452837998,-95.21000238961398,42.63065575469244,5G
Gandhi Maidan,25.51997928744276,85.03097030325536,-87.99204974604903,149.24531529499183,LTE
Danapur,25.691913063571977,85.19685978651314,-88.3773025187826,189.38944097559548,3G
Gardanibagh,25.65197786355988,85.17272719907648,-84.7865029233392,77.40932300294531,4G
Bankipore,25.55280586723828,85.24979822630029,-92.9322130478317,158.64675994209512,LTE
S.K. Puri,25.673937553943933,85.00251452764076,-105.4187032094865,12.289960511575837,5G
Pataliputra,25.55659247622362,85.15814611291694,-91.23672529112062,35.40773778289084,5G
Phulwari Sharif,25.57664353908047,85.06202161298121,-82.58923991969763,174.87449220899828,3G
Anisabad,25.529790660264126,85.09535793542989,-86.78248946935373,196.9342928327036,3G
S.K. Puri,25.717702153555678,85.24497170234804,-88.22405110644966,66.43374877768305,4G
Kumhrar,25.48729182008124,85.11820807270038,-88.65006665029478,89.21107096362192,4G
Rajendra Nagar,25.541009872728885,85.127013974528,-89.76885230979516,113.53393508970248,LTE
Pataliputra,25.57064665258324,85.28942039960192,-92.60838908123324,85.16750173800342,4G
Bailey Road,25.60539826064998,85.17547123286744,-85.84287292708358,91.18135767051584,4G
Anisabad,25.4663659746573,85.13821991537344,-93.99359864873094,130.18011376724294,LTE
Gandhi Maidan,25.49670386883948,85.13737689416016,-85.82954608957787,175.97851201388244,3G
Gandhi Maidan,25.66489394485337,85.15010654891934,-91.34153982357304,133.6197408906027,LTE
Pataliputra,25.70938645117385,85.08958282001193,-88.99229294298775,39.07303102228096,5G
Kumhrar,25.75060462166264,85.13601330357416,-87.15606508918697,92.0213055137715,4G
Bailey Road,25.681345883369023,84.98616856927909,-87.15480405953406,30.974122908072676,5G
Pataliputra,25.70508912537253,85.22028102942399,-81.34715845430983,149.9670911961484,LTE
Phulwari Sharif,25.703111775231744,85.2350035727496,-86.28438903359908,129.09593966035857,LTE
Kumhrar,25.55515996394092,85.20072602682936,-78.51341335421174,68.4395806285155,4G
Bailey Road,25.71619016444653,85.03492985438538,-91.97709065187118,53.60698787139404,4G
Anandpuri,25.700471648279983,85.12770079326155,-83.38012604631173,185.3962974168884,3G
Anandpuri,25.614151774995715,85.21386227299709,-91.30948155790448,169.0116297528677,LTE
Boring Canal Road,25.6134038250428,85.25119878624942,-87.33742738267287,167.99511782051474,3G
Bailey Road,25.606802852350217,85.01212424883241,-87.60755393838326,137.0432619705832,3G
Bailey Road,25.535667255988397,85.16098223590969,-97.09194556342683,16.05249861949678,5G
Boring Canal Road,25.56181290836217,85.13336055303692,-94.12892013347592,15.972900005284082,5G
Gandhi Maidan,25.52929668615138,85.10841909194266,-89.37406932964325,58.49148225341364,4G
Kankarbagh,25.755173691293997,85.18759748595987,-90.87573112031896,34.13266765300408,5G
S.K. Puri,25.72508145568844,85.08096605005507,-93.54243512311793,38.05437463634097,5G
Pataliputra,25.58377528219137,85.30580884722542,-85.43881654359764,160.77109367970075,3G
Gardanibagh,25.666031338493934,84.98959939539161,-88.95290153532714,188.64110342480623,LTE
Bankipore,25.69797652081952,85.10869080992852,-90.29213391927522,163.44241452865836,LTE
Boring Road,25.561548816637718,85.17954354073892,-90.48382214681504,135.732461130684,LTE
Bailey Road,25.448809044475777,85.11732259035253,-100.2363723499076,37.562263458523134,5G
Anandpuri,25.680417777404568,85.28982959177193,-93.07413382986908,138.17988126246064,LTE
Kidwaipuri,25.7523748079758,85.18789374534659,-93.04022373733012,136.54767353135506,LTE
Danapur,25.698859620054243,85.24834572218454,-83.76027296504525,128.488477692088,LTE
Exhibition Road,25.71195829650624,85.04990256535145,-92.20630622351663,170.58254506517972,LTE
Patliputra Colony,25.53649638789692,85.06208851629785,-80.02662884897558,118.17120579936886,3G
Boring Canal Road,25.6805404796832,85.13264338412709,-104.89704201548764,33.59389382176256,5G
Anandpuri,25.445215592516497,85.18560662260806,-93.5760771031276,130.10826838523658,LTE
Exhibition Road,25.564477063935872,85.05058696456635,-83.62873734776348,180.2870964890961,3G
Boring Road,25.596205181843217,85.08999168678945,-95.13207499543525,33.993648845724564,5G
Boring Canal Road,25.731006951829038,85.18232767348267,-85.99489219427896,116.05381906278396,LTE
Boring Canal Road,25.638694220698635,85.06669450950623,-85.57349805472134,137.06929712945396,3G
Rajendra Nagar,25.54436435029237,85.24200196422181,-97.1622955770352,42.23468552156235,5G
Fraser Road,25.698772313157995,85.03673865036258,-91.52824594941887,94.76807714262924,4G
Anandpuri,25.47602101260658,85.21278321667977,-80.70049751946178,139.43108787800196,3G
Boring Road,25.672548322190615,85.2914671679852,-100.98575663700542,17.37298488480897,5G
Kumhrar,25.41595872047145,85.15748027791057,-81.9875309630347,94.65101764137935,4G
Boring Road,25.608886213143503,84.98727455828406,-100.14274156659094,107.8532346252525,LTE
Ashok Rajpath,25.5133736681831,85.20469918843361,-88.04503156762732,120.60228123589494,3G
Pataliputra,25.5318936693086,85.11454451612153,-84.3879514997435,170.57023069664018,3G
Gandhi Maidan,25.681005330612308,85.02058669753048,-98.59546308895447,28.209884728458544,5G
Boring Canal Road,25.73829046562455,85.15249261298115,-88.36055258522303,93.61338953325972,4G
Gardanibagh,25.60180511277874,85.01884206444828,-86.81546534030495,145.63168205509623,LTE
Ashok Rajpath,25.62598916719165,85.00078230404328,-91.25243546406124,118.05650166752248,LTE
Patliputra Colony,25.76854248438748,85.12638660585718,-94.47586040022944,116.01291394307788,LTE
Kidwaipuri,25.52718487156168,85.23508506352744,-92.96396714592764,190.6376437204842,LTE
Ashok Rajpath,25.683741337109424,85.2039339261984,-86.71368143615769,120.50169761968996,LTE
Bankipore,25.557737170226027,85.18582598645916,-92.50937673906736,58.81017652564785,4G
Bailey Road,25.69123844514045,85.06340102119748,-87.20337092228884,124.4057282672443,3G
Fraser Road,25.511878988395345,85.19401856665264,-92.80573028894504,161.91938217651716,3G
Bailey Road,25.733194111203787,85.17854791757013,-87.51200882300789,84.42138746804223,4G
Gardanibagh,25.597737143510724,84.97928877165688,-85.84707119944649,158.4238750707247,3G
Bankipore,25.5643394864116,84.96246943565824,-88.26965601042595,26.945042462515957,5G
Kankarbagh,25.756559704325667,85.17990675391006,-85.55709186090598,87.24153856194184,4G
Fraser Road,25.717894828411502,85.24925089517379,-89.42098488420004,123.15933775881555,3G
Rajendra Nagar,25.54874553557153,85.30423135693478,-93.91298824315535,127.72041917040212,LTE
S.K. Puri,25.587363446240797,85.01312499086974,-90.2877023717941,164.87931155871675,LTE
Gardanibagh,25.55339303521551,84.98796417912813,-91.42874137151249,138.90443986377818,3G
Exhibition Road,25.66438863621716,85.00130534660119,-87.25471469682563,169.30315442006673,LTE
Anandpuri,25.49563591956848,85.06986634110393,-86.83390006515194,146.92793700952998,3G
Kidwaipuri,25.498910010307448,85.12742330270099,-95.61127697584436,23.70064219128174,5G
Gandhi Maidan,25.46506129400601,85.0603974589343,-89.43645501235518,97.03396225576702,4G
Bankipore,25.628430680873628,85.2634948051885,-87.22531944458143,151.57054763370127,3G
Bankipore,25.47557780829962,85.20343806204231,-93.5058322219228,32.72773561214425,5G
Phulwari Sharif,25.43452471155481,85.18011126460416,-82.70780180808157,96.67082155128472,4G
Kankarbagh,25.51155625224191,85.1583787884052,-86.15543894559454,153.8484747934319,3G
Bailey Road,25.507723621491287,85.19784031563336,-87.63893625131263,189.5981931917658,LTE
Bailey Road,25.670426801262828,85.18655528191779,-81.06900308837159,184.2984868685533,LTE
Bailey Road,25.60393672318822,85.21816542132309,-82.42194028419159,145.01099854505458,3G
Gardanibagh,25.737993758903784,85.23557686955328,-82.90170932946342,68.86249571519198,4G
Bankipore,25.718562727107876,85.22178953820698,-97.28191405336644,15.39825107577881,5G
Gandhi Maidan,25.51503320707138,85.04295786424231,-102.3521031416301,39.00898756469494,5G
Rajendra Nagar,25.58710496932542,85.15468275991128,-89.65355767574856,69.8728996152133,4G
Kidwaipuri,25.661328393892475,85.11154585385022,-92.27833879047648,96.15269529251808,4G
S.K. Puri,25.60091706991019,85.11925873498203,-88.69611921932315,65.96960050348162,4G
Ashok Rajpath,25.62454246432286,85.14384928146649,-86.31538854063051,174.08820368264702,3G
Anisabad,25.60467995502323,85.30443591037924,-90.98959777607526,168.4750640729893,LTE
Kumhrar,25.665702777086764,85.00073407967776,-89.98837975855852,118.22609759279452,LTE
Gandhi Maidan,25.7660108065715,85.15059362529767,-103.02401092837056,47.02516847798079,5G
Phulwari Sharif,25.578417960111658,85.09143548790277,-93.77412837657248,127.41217672960904,LTE
Ashok Rajpath,25.67457811694843,84.98175683914813,-89.89328162267707,107.40107473099468,3G
Gandhi Maidan,25.594295571491376,85.1279535148205,-86.62925175852229,155.17914352449526,LTE
Exhibition Road,25.759700115484797,85.13042516012197,-92.43855470368514,102.9330692096062,LTE
Fraser Road,25.666556251037797,85.1514876905484,-87.70589292477818,179.49943612030978,3G
